,Unnamed: 0,distance_subway
8223,31468,666
8224,31469,666
8226,31471,90
8228,31473,81
8229,31474,333
8230,31475,201
8232,31477,269
8233,31501,5184
8234,31502,561
8235,31503,561
8236,31504,3317
8237,31505,4248
8238,31506,1086
8239,31507,948
8240,31507,948
8241,31508,584
8242,31509,73
8243,31510,1616
8244,31511,485
8245,31512,4321
8246,31513,214
8247,31514,285
8248,31515,267
8249,31516,927
8250,31519,308
8251,31520,859
8252,31521,661
8253,31522,329
8254,31523,268
8255,31524,320
8256,31600,321
8258,31608,5100
8260,31611,240
8261,31624,822
8262,31625,2222
8264,31631,633
8265,31659,500
8266,31660,393
8267,31661,845
8268,31662,588
8269,31871,250
8271,31889,247
8272,31890,383
8273,31891,294
8274,31892,292
8275,31893,403
8276,31894,345
8277,31895,453
8278,31896,2520
8279,31897,162
8280,31898,222
8281,31899,198
8282,31900,547
8283,31901,604
8284,31902,333
8285,31903,1190
8286,31904,1287
8287,31905,267
8288,31906,633
8289,31907,201
8290,31909,781
8292,31922,6020
8293,31923,1250
8294,31923,1250
8295,31925,1125
8296,31937,310
8297,31939,1277
8298,31940,314
8299,31941,1277
8300,31943,253
8302,31945,569
8304,31947,58
8305,31948,325
8306,31949,325
8307,31950,325
8308,31951,3837
8309,31952,325
8310,31957,2263
8311,31959,438
8313,31968,355
8314,31997,2138
8315,32008,25
8317,32053,1384
8320,32073,273
8321,32076,71
8322,32077,805
8323,32079,25
8324,32081,438
8326,32083,177
8327,32084,255
8328,32085,260
8329,32086,256
8330,32087,264
8331,32088,237
8332,32089,1065
8333,32090,1079
8334,32091,395
8335,32092,393
8336,32093,395
8337,32094,398
8339,32096,195
8340,32097,240
8341,32098,316
8342,32099,516
8343,32100,548
8344,32101,323
8345,32102,332
8348,32106,475
8349,32107,1304
8350,32107,1304
8351,32113,1295
8352,32116,363
8354,32122,1121
8355,32124,1243
8356,32127,488
8357,32129,291
8358,32131,551
8359,32132,1121
8360,32133,551
8361,32135,967
8362,32138,570
8363,32143,140
8364,32144,320
8365,32145,624
8366,32146,588
8368,32149,194
8370,32152,236
8371,32153,502
8372,32156,588
8373,32158,276
8375,32161,122
8376,32167,175
8379,32178,122
8380,32179,502
8382,32182,401
8386,32200,1031
8392,32238,1554
8393,32238,1554
8394,32241,82
8395,32242,169
8397,32249,358
8399,32263,475
8400,32268,389
8401,32269,389
8402,32277,650
8403,32278,1275
8404,32280,82
8405,32281,666
8406,32293,1260
8407,32295,427
8408,32321,135
8409,32322,495
8410,32323,675
8411,32324,675
8412,32341,611
8413,32347,232
8414,32348,232
8415,32349,232
8416,32350,232
8417,32357,2763
8418,32358,1014
8420,32363,898
8421,32365,1398
8422,32366,321
8423,32367,335
8424,32372,3508
8425,32375,1092
8426,32376,3687
8427,32380,155
8428,32381,3792
8430,32383,3384
8431,32384,288
8432,32394,1406
8433,32407,2138
8434,32412,493
8435,32413,5103
8436,32415,417
8437,32440,5743
8438,32449,5148
8439,32474,340
8440,32489,2138
8444,32578,336
8445,32591,1650
8446,32593,380
8447,32629,386
8448,32643,1039
8449,32643,1039
8450,32649,1272
8451,32661,1154
8452,32661,1154
8453,32684,969
8454,32694,1229
8455,32699,259
8457,32709,338
8458,32710,439
8459,32714,499
8460,32715,636
8464,32742,645
8465,32743,317
8466,32747,1116
8467,32751,549
8468,32753,497
8469,32756,444
8472,32769,361
8473,32770,115
8475,32781,4203
8478,32787,1190
8479,32788,1508
8480,32788,1508
8482,32792,1508
8483,32792,1508
8484,32793,1508
8485,32793,1508
8486,32795,1508
8487,32795,1508
8488,32799,203
8489,32801,3606
8490,32802,577
8491,32803,577
8492,32804,164
8493,32805,563
8494,32806,394
8495,32807,282
8496,32808,670
8497,32815,351
8499,32817,70
8503,32834,138
8504,32836,545
8505,32837,974
8507,32848,392
8508,32849,367
8509,32850,349
8512,32878,226
8513,32879,286
8514,32880,384
8515,32882,5422
8517,32892,136
8518,32894,1779
8519,32895,194
8520,32896,621
8521,32897,412
8522,32898,2802
8523,32899,2757
8524,32901,3618
8525,32902,6046
8526,32903,5265
8527,32904,3268
8528,32905,5265
8529,32910,4745
8530,32911,5649
8531,32913,5985
8532,32914,5302
8533,32915,4651
8534,32916,3988
8535,32917,5319
8536,32918,4813
8538,32920,3691
8539,32921,3691
8540,32922,4545
8541,32924,1962
8542,32925,4014
8543,32938,97
8544,32941,523
8545,32942,1636
8547,32944,506
8548,32958,781
8549,32959,175
8550,32960,130
8552,32963,94
8553,32964,564
8554,32965,329
8556,32973,202
8557,32974,1688
8558,32979,572
8559,32986,435
8560,32999,684
8561,33000,412
8562,33005,877
8563,33012,744
8565,33015,2911
8566,33016,131
8567,33017,579
8568,33018,578
8569,33019,578
8570,33020,551
8571,33021,580
8573,33033,394
8574,33040,801
8575,33047,2344
8576,33048,249
8577,33049,5731
8578,33050,304
8579,33052,3824
8580,33055,532
8583,33067,344
8584,33070,1458
8585,33070,1458
8586,33071,1458
8587,33071,1458
8588,33078,1304
8589,33078,1304
8590,33079,1487
8591,33079,1487
8592,33080,1474
8593,33080,1474
8596,33179,410
8597,33182,1998
8598,33190,1153
8599,33196,700
8600,33197,369
8601,33198,502
8602,33200,432
8603,33201,399
8604,33202,752
8605,33203,296
8607,33217,126
8609,33219,4258
8610,33221,30
8613,33224,133
8614,33225,136
8615,33226,109
8616,33229,670
8617,33230,670
8618,33231,670
8619,33232,670
8620,33233,670
8621,33234,443
8622,33236,536
8623,33237,4005
8625,33239,294
8626,33240,309
8627,33241,122
8628,33242,783
8629,33243,519
8630,33245,519
8632,33248,424
8635,33253,182
8636,33258,1738
8637,33259,560
8639,33261,344
8640,33262,294
8641,33263,241
8642,33264,614
8648,33319,217
8649,33320,367
8650,33322,798
8651,33330,3439
8652,33332,1754
8653,33339,521
8654,33341,699
8655,33344,317
8656,33353,1555
8657,33359,3623
8658,33362,3623
8659,33363,442
8660,33364,3617
8661,33369,116
8662,33371,3341
8663,33375,72
8664,33383,100
8666,33385,2465
8667,33387,354
8668,33389,214
8669,33404,1924
8671,33412,276
8672,33413,114
8673,33421,339
8674,33422,513
8675,33434,142
8676,33435,142
8677,33436,142
8678,33437,142
8679,33438,142
8680,33439,142
8681,33445,297
8682,33446,469
8683,33447,424
8684,33448,424
8685,33449,190
8687,33452,714
8688,33453,796
8689,33460,479
8690,33465,402
8691,33484,1310
8692,33487,3361
8693,33508,2373
8694,33509,2823
8695,33510,203
8696,33511,1417
8697,33512,3199
8698,33513,2808
8699,33516,2583
8700,33517,2065
8701,33518,2603
8702,33544,2603
8703,33545,2603
8704,33550,2509
8705,33551,3115
8706,33554,2603
8707,33555,2603
8708,33556,3497
8709,33557,2272
8710,33558,2237
8711,33559,2863
8712,33560,3029
8713,33561,3068
8714,33562,2644
8715,33563,2555
8716,33566,259
8717,33569,2323
8718,33574,315
8719,33575,786
8720,33576,456
8721,33578,392
8722,33579,698
8723,33580,1339
8724,33584,185
8725,33585,404
8726,33588,5316
8727,33590,4022
8728,33591,1233
8730,33593,218
8732,33598,136
8733,33601,88
8734,33603,503
8738,33620,647
8740,33628,249
8741,33630,1304
8742,33630,1304
8744,33637,317
8745,33639,127
8746,33640,151
8747,33646,127
8748,33649,381
8749,33651,122
8752,33658,543
8753,33659,123
8757,33665,647
8758,33666,4220
8759,33673,131
8760,33674,3107
8761,33677,224
8762,33680,25
8763,33705,626
8764,33716,67
8765,33717,770
8766,33718,487
8767,33719,388
8768,33720,1149
8769,33724,557
8770,33726,283
8771,33729,54
8772,33730,791
8773,33749,451
8774,33764,389
8775,33765,117
8776,33766,128
8777,33767,127
8778,33768,113
8779,33769,116
8780,33770,117
8781,33771,118
8782,33772,125
8783,33773,105
8784,33774,117
8785,33775,115
8786,33776,123
8787,33777,125
8793,33784,571
8794,33785,364
8795,33786,2985
8796,33787,413
8797,33788,312
8798,33791,268
8799,33792,684
8800,33795,383
8801,33797,127
8802,33798,422
8803,33799,1052
8805,33811,3469
8807,33814,3366
8808,33817,1044
8809,33820,678
8810,33821,420
8811,33826,52
8812,33827,334
8813,33834,295
8814,33853,1773
8815,33855,1651
8817,33881,155
8818,33891,365
8819,33892,408
8820,33897,310
8821,33901,913
8822,33904,232
8823,33908,211
8824,33913,219
8825,33917,481
8826,33918,481
8827,33919,481
8828,33920,622
8829,33921,622
8830,33922,481
8831,33923,481
8832,33924,481
8833,33925,481
8834,33926,481
8835,33927,481
8836,33928,481
8837,33929,481
8838,33930,471
8839,33931,182
8840,33933,452
8841,33934,452
8842,33935,452
8843,33936,2559
8845,33951,157
8846,33957,119
8847,33958,299
8848,33977,2138
8849,33995,951
8850,34004,399
8851,34026,1023
8852,34029,4484
8853,34030,25
8854,34031,145
8855,34032,152
8860,34191,281
8861,34194,145
8862,34195,145
8863,34196,152
8864,34197,697
8865,34205,4454
8866,34209,534
8867,34213,466
8868,34215,2349
8869,34216,108
8870,34217,469
8872,34220,798
8873,34221,201
8874,34227,87
8875,34228,129
8880,34286,729
8881,34287,156
8882,34288,340
8883,34289,340
8884,34290,340
8885,34291,340
8886,34309,432
8887,34312,298
8889,34316,391
8890,34318,535
8891,34334,2138
8892,34335,721
8893,34340,322
8894,34342,2138
8895,34355,1485
8896,34363,5396
8897,34376,393
8898,34379,249
8899,34381,385
8900,34382,135
8901,34385,1157
8902,34419,213
8903,34425,1430
8904,34427,25
8905,34453,1039
8906,34460,456
8909,34463,638
8910,34465,161
8912,34472,5120
8913,34473,5743
8914,34476,70
8917,34490,696
8918,34491,520
8919,34492,696
8920,34497,812
8922,34505,620
8923,34506,376
8924,34509,274
8925,34512,443
8928,34519,3463
8929,34521,344
8930,34522,105
8932,34525,274
8933,34526,274
8934,34527,274
8935,34528,1430
8936,34529,502
8937,34530,130
8938,34534,395
8939,34535,199
8940,34536,1104
8941,34537,3989
8942,34538,132
8944,34540,410
8945,34541,2351
8946,34542,1746
8947,34543,378
8948,34546,4280
8949,34549,3827
8950,34553,2867
8952,34555,292
8953,34566,973
8955,34593,955
8958,34623,413
8959,34643,299
8962,34657,484
8964,34667,276
8965,34670,347
8966,34684,262
8967,34692,250
8968,34693,1256
8969,34695,1268
8970,34695,1268
8971,34696,397
8972,34701,1346
8973,34702,250
8974,34703,754
8975,34705,87
8980,34713,1020
8981,34716,351
8982,34721,290
8983,34739,2138
8984,34742,5398
8985,34744,309
8986,34747,558
8988,34788,2138
8991,34822,5530
8992,34823,5530
8993,34824,5530
8994,34825,712
8995,34826,199
8997,34829,391
8998,34839,939
8999,34840,1690
9000,34841,235
9002,34846,187
9004,34850,174
9005,34851,671
9008,34856,519
9009,34858,25
9010,34861,25
9011,34862,25
9012,34864,25
9014,34867,185
9015,34868,314
9016,34871,1839
9017,34873,755
9019,34876,1839
9021,34881,347
9024,34885,792
9025,34887,799
9026,34888,663
9027,34901,190
9028,34908,160
9030,34923,2557
9031,34931,686
9032,34938,313
9034,34945,520
9036,34949,280
9037,34950,210
9038,34951,5359
9039,34952,5359
9040,34953,2802
9041,34954,4788
9042,34955,285
9043,34963,519
9045,34976,282
9047,35004,938
9049,35007,510
9055,35035,388
9056,35036,657
9057,35037,339
9058,35038,536
9059,35041,536
9060,35046,396
9061,35048,564
9062,35049,114
9063,35051,554
9064,35068,34
9065,35071,234
9067,35078,1297
9068,35078,1297
9069,35079,94
9070,35080,478
9071,35082,310
9072,35102,58
9073,35103,58
9074,35105,1002
9076,35113,313
9077,35114,239
9078,35118,717
9079,35135,2138
9080,35146,187
9081,35150,370
9082,35159,2138
9083,35201,502
9084,35220,785
9085,35222,190
9086,35223,344
9087,35224,2372
9088,35225,257
9089,35227,383
9090,35231,161
9093,35249,2006
9094,35254,454
9095,35263,569
9096,35266,228
9097,35267,122
9099,35273,122
9100,35283,70
9103,35291,1069
9105,35298,2427
9106,35300,265
9108,35303,148
9110,35310,25
9111,35316,2955
9112,35318,277
9113,35319,585
9116,35322,1077
9118,35328,182
9119,35344,954
9120,35345,779
9122,35364,281
9123,35370,261
9124,35371,155
9125,35372,136
9126,35384,178
9127,35385,178
9128,35397,3609
9129,35399,543
9130,35414,457
9131,35415,164
9132,35419,536
9133,35425,3248
9134,35430,1372
9135,35430,1372
9137,35446,472
9138,35459,256
9139,35462,257
9143,35517,235
9144,35521,59
9145,35542,221
9146,35543,1037
9147,35544,1037
9148,35545,155
9149,35565,188
9150,35566,777
9151,35568,885
9152,35571,1
9154,35581,1896
9155,35582,184
9156,35583,131
9157,35597,2138
9158,35599,2375
9159,35620,2138
9160,35637,168
9161,35639,339
9162,35640,984
9163,35641,1602
9165,35661,1797
9166,35662,1884
9167,35664,294
9168,35668,580
9171,35684,350
9174,35690,191
9176,35698,1187
9177,35700,348
9178,35704,513
9181,35707,6157
9182,35710,76
9184,35716,449
9185,35719,205
9187,35721,1009
9190,35728,696
9192,35735,410
9193,35736,411
9194,35737,5316
9195,35738,284
9196,35741,279
9197,35742,418
9198,35743,499
9199,35745,792
9200,35746,792
9201,35747,9
9202,35749,710
9204,35753,3
9205,35754,122
9207,35759,1304
9208,35759,1304
9209,35763,1121
9210,35764,1884
9211,35765,31
9212,35766,178
9213,35767,337
9214,35768,344
9215,35770,507
9216,35773,222
9218,35776,699
9220,35792,5282
9223,35814,315
9224,35818,265
9225,35820,166
9226,35822,2627
9227,35826,193
9228,35833,723
9229,35835,377
9230,35836,3088
9231,35837,1311
9232,35837,1311
9233,35838,1628
9234,35838,1628
9235,35841,6
9237,35849,65
9238,35852,1154
9240,35855,280
9241,35856,3114
9242,35857,3114
9243,35858,5265
9244,35859,2006
9245,35865,301
9246,35866,198
9247,35867,2407
9248,35868,1560
9249,35868,1560
9250,35871,241
9253,35902,1178
9254,35903,308
9256,35909,419
9257,35910,628
9258,35915,190
9259,35917,190
9260,35918,125
9261,35919,133
9263,35921,186
9265,35924,1063
9267,35932,5259
9268,35933,186
9269,35938,2138
9270,35942,2138
9271,35959,2138
9272,35972,2138
9273,35979,1366
9274,35997,535
9275,35999,2138
9276,36020,96
9277,36021,323
9278,36022,70
9279,36028,201
9280,36029,540
9281,36030,180
9282,36032,484
9283,36033,484
9284,36034,303
9285,36035,422
9286,36036,422
9287,36037,422
9288,36038,422
9289,36039,422
9290,36040,422
9291,36041,511
9292,36052,151
9293,36057,396
9294,36059,1457
9295,36061,919
9297,36076,247
9298,36080,380
9299,36084,559
9300,36085,348
9301,36092,660
9303,36104,1197
9304,36107,490
9306,36110,964
9307,36114,1738
9308,36116,798
9309,36117,798
9310,36118,798
9311,36138,402
9312,36164,3689
9314,36173,317
9315,36174,376
9317,36177,3097
9318,36178,3087
9319,36186,368
9320,36192,690
9321,36193,45
9322,36206,234
9323,36207,1050
9324,36210,533
9325,36215,910
9326,36216,227
9327,36222,198
9328,36231,55
9329,36233,591
9330,36234,326
9331,36235,327
9332,36239,1058
9333,36240,156
9334,36242,687
9335,36259,824
9336,36271,956
9337,36282,739
9338,36296,3222
9339,36301,548
9340,36302,548
9341,36310,320
9344,36316,621
9345,36326,579
9346,36329,484
9347,36330,252
9348,36331,136
9349,36332,93
9350,36333,372
9351,36336,153
9353,36352,148
9354,36353,398
9355,36354,264
9356,36355,668
9357,36357,3711
9359,36373,1651
9360,36387,575
9361,36390,1066
9362,36391,1066
9363,36392,1066
9366,36395,670
9368,36397,669
9370,36400,367
9371,36402,329
9372,36403,3296
9374,36405,995
9375,36406,1795
9376,36407,1964
9377,36411,1121
9378,36412,25
9379,36422,649
9381,36430,3333
9382,36439,280
9383,36446,89
9384,36453,636
9385,36483,2142
9386,36566,93
9387,36568,825
9388,36572,263
9390,36577,611
9391,36584,799
9393,36587,949
9394,36597,974
9395,36607,131
9396,36621,186
9397,36622,58
9398,36646,499
9399,36647,3989
9400,36648,4236
9401,36649,4236
9403,36680,458
9404,36681,1360
9405,36682,80
9407,36689,276
9408,36690,78
9409,36691,163
9410,36700,902
9411,36701,340
9412,36702,314
9413,36703,236
9414,36704,405
9415,36705,405
9416,36706,405
9417,36708,231
9418,36709,400
9419,36710,492
9420,36711,241
9421,36712,245
9423,36715,596
9424,36719,878
9425,36720,366
9426,36721,1023
9427,36722,374
9428,36723,412
9429,36724,440
9431,36726,406
9432,36727,406
9433,36735,1052
9434,36774,2142
9436,36786,285
9437,36788,203
9439,36792,4686
9441,36809,370
9442,36810,624
9445,36851,2142
9446,36869,896
9447,36876,117
9448,36877,690
9449,36878,185
9452,36888,798
9453,36895,856
9458,36933,257
9460,36938,502
9461,36939,369
9463,36948,907
9464,36952,424
9465,36953,379
9466,36954,812
9467,36956,374
9468,36957,812
9469,36966,6188
9470,36968,294
9471,36969,907
9472,36971,641
9473,36974,383
9474,36975,384
9475,36977,2044
9476,36978,370
9477,36979,2603
9478,36980,2603
9479,36981,2044
9480,36982,812
9481,36983,554
9482,36984,812
9483,36985,812
9484,36986,256
9485,36987,355
9486,36989,425
9487,36991,625
9488,36994,2443
9489,36998,164
9490,36999,4352
9491,37000,122
9492,37001,3463
9493,37002,25
9494,37003,6188
9495,37006,6188
9496,37010,6188
9498,37015,25
9499,37018,25
9500,37032,507
9501,37038,3690
9502,37039,104
9506,37092,682
9507,37093,798
9508,37094,1500
9509,37094,1500
9510,37095,1500
9511,37095,1500
9512,37096,1500
9513,37096,1500
9514,37097,1500
9515,37097,1500
9516,37098,1112
9517,37099,1112
9518,37100,1112
9519,37101,1112
9520,37102,1112
9521,37103,1112
9522,37104,1112
9523,37105,1112
9524,37106,1112
9525,37109,270
9526,37110,479
9527,37111,5655
9528,37113,1840
9529,37114,1832
9530,37116,205
9531,37117,560
9532,37121,1789
9533,37124,216
9534,37137,5694
9536,37141,537
9537,37142,4209
9538,37144,323
9539,37149,4209
9541,37157,5029
9543,37173,536
9544,37187,4080
9545,37188,4656
9546,37189,4656
9547,37190,2762
9548,37191,2418
9549,37192,551
9551,37194,193
9552,37195,435
9553,37196,265
9554,37202,2125
9555,37203,128
9556,37206,1308
9558,37232,59
9559,37233,59
9560,37234,59
9561,37235,59
9562,37236,59
9563,37237,59
9564,37238,59
9565,37239,59
9566,37240,59
9567,37241,59
9568,37242,59
9569,37243,59
9570,37244,59
9571,37245,59
9572,37246,59
9573,37247,59
9574,37248,59
9575,37249,59
9576,37250,59
9577,37251,59
9578,37252,59
9579,37253,59
9580,37254,59
9581,37255,59
9582,37256,59
9583,37257,59
9584,37258,59
9585,37259,59
9586,37260,59
9587,37261,59
9588,37262,59
9589,37263,59
9590,37264,59
9591,37265,59
9592,37266,59
9593,37267,59
9594,37268,59
9595,37269,59
9596,37270,59
9597,37271,59
9598,37272,59
9599,37273,59
9600,37274,59
9601,37275,59
9602,37276,124
9603,37277,124
9604,37278,124
9605,37279,124
9606,37280,124
9607,37281,124
9608,37282,124
9609,37283,124
9610,37284,124
9611,37285,124
9612,37286,124
9613,37287,124
9614,37288,124
9615,37289,124
9616,37290,124
9617,37291,124
9618,37292,124
9619,37293,124
9620,37294,124
9621,37295,124
9622,37296,178
9623,37297,178
9624,37298,178
9625,37299,178
9626,37300,178
9627,37301,178
9628,37302,178
9629,37303,178
9630,37304,178
9631,37305,178
9632,37306,178
9633,37307,178
9634,37308,178
9635,37309,178
9636,37310,124
9637,37311,59
9638,37349,383
9644,37420,5027
9645,37421,5027
9646,37426,2386
9647,37427,3129
9648,37433,1719
9649,37434,474
9650,37439,2594
9651,37446,247
9652,37447,401
9654,37452,2952
9655,37453,255
9656,37454,611
9657,37457,1583
9658,37460,562
9659,37468,500
9660,37469,160
9661,37477,699
9662,37482,780
9663,37483,778
9664,37493,611
9665,37494,565
9666,37495,3288
9667,37496,476
9668,37497,524
9669,37498,230
9671,37500,283
9673,37514,501
9674,37530,482
9675,37531,2648
9676,37532,2648
9678,37539,798
9679,37540,798
9680,37541,3651
9681,37542,3651
9682,37543,293
9683,37544,3651
9684,37545,3651
9686,37549,426
9687,37550,383
9688,37552,52
9690,37554,699
9691,37555,533
9694,37561,141
9695,37573,3174
9696,37574,137
9697,37579,289
9698,37590,110
9700,37603,2691
9701,37612,522
9702,37614,739
9703,37621,149
9704,37627,143
9705,37650,369
9707,37680,520
9708,37682,425
9709,37692,797
9711,37701,420
9712,37702,361
9713,37704,185
9714,37705,399
9715,37706,25
9716,37709,369
9717,37710,25
9718,37714,25
9719,37715,271
9720,37719,214
9721,37720,294
9722,37721,294
9723,37724,306
9724,37725,306
9725,37726,294
9726,37727,151
9728,37737,240
9729,37747,195
9730,37753,457
9731,37754,323
9733,37756,122
9735,37765,3898
9737,37775,462
9741,37779,194
9742,37780,443
9743,37781,372
9744,37782,373
9745,37784,346
9746,37789,326
9747,37794,2357
9748,37795,537
9749,37798,157
9751,37804,344
9752,37805,1201
9753,37808,283
9754,37809,381
9755,37810,344
9756,37812,65
9757,37814,392
9758,37816,325
9759,37817,198
9760,37818,325
9761,37819,325
9762,37820,325
